|title|content
0|경남대학교 선거관련 입장표명문|"본문의 내용은 타인을 비방하거나, 명예를 훼손하는 의도가 없으며, 공공의 이익을 위한 경남대학교 학우들에게 정보전달의 목적이 있는 글입니다.

안녕하십니까 올해 원 총학생회 기호 2번 정 입후보자로 출마한 김유신입니다. 선거와 관계없이 제 입장에서, 많은 학우분들이 의심하고 있는 의문점에 대한 글입니다.

우선 제가 총대의원회 입장문을 확인한 뒤, 쓰는 반박문이자, 앞으로의 저의 행보에 관한 입장표명문입니다.
긴 글 소중한 시간내어 한번만 읽어주시면 감사하겠습니다.

우선적으로 결론부터 말씀드리자면 제가 아는 정보와 총대의원회 입장문에 오류가 많은것 같다고 생각하여 한번 짚고 넘어갈 필요가 있다고 생각합니다.

1. 후보자간의 유착관계

타 대학에서 선본연합 사례가 있다고 하셨는데, 어느 대학교인지 궁금합니다.

후보자들이 1차적으로 유착관계에 대해 문의한 결과, 본인은 ‘그런말을 한적이 없다’라고 말씀하셨는데 입장문에서는 그 내용이 번복되었습니다.

‘유권자들께서 판단하는 것이 옳다고 결정된 부분입니다’ 라는 부분을 보았습니다.

그렇다면 선거전에 충분히 해명할 시간이 있었다고 생각되는데 굳이 왜 선거 이후 이러한 입장표명을 하였는지 궁금합니다.

2. 총학생회와 총대의원회 유착관계

우선적으로 입장문은 이해가 되지 않습니다.

친하지만 공과사를 구분한다? 제가 이해한 바로는 유착관계이지만 일하는 모습을 보여줄때는 유착관계가 아니다? 라고 생각됩니다.

이 후 이 증거를 가지고 있는 당사자께서 글을 작성하시는게 옳다고 생각하여 이 부분에 대해선 저는 여기까지만 작성하도록 하겠습니다.

3. 총대의원회와 후보자의 유착관계

본인이 중립적인 위치에 있는 주변인에게 자문을 구한 후 진행하였다고 하셨습니다.

만일 대표성있는 지인이라면 유착관계의 입증이고, 대표성이 없는 지인이라면 학우분들이 부여한 위치와 의무에 대한 배신이라고 생각합니다.

쉽게 말해서 비선실세가 존재할 수 있는 의문점을 제기하고 싶습니다.

이러한 입장문을 과연 정의로운 경남대학교 학우분들이 기대한 내용일까요?
저는 절대 그렇지 않다고 생각합니다.
저의 이러한 용기가 이제는 학우분들과 함께 싸워나가고 싶습니다.

저는 정의로운 학우분들과 건전하고 경남대학교를 위한 유착관계를 만들어 나가고 싶어 이러한 용기를 냈습니다.

익명의 정의로운 학우분들이 저에게 한번 더 용기를 낼 수 있는 계기가 되었고, 저는 이제 더 이상 학교측에 정식적으로 문제제기를 할 수 없습니다.

이미 유착관계로 물들어 버린 학생자치기구, 과연 2022년은 예전과 다른 행보를 보일수 있을까요?
선거와 관계없이 불의를 보면 참지 못하는 것이 젊음의 특권이라 배웠습니다.

이러한 특권을 학우분들에게 선사하고 싶어 이젠 행동으로 보여드리겠습니다.

그 들이 답변할 수 밖에 없도록 만들겠습니다.
뜻을 함께 하고싶은 학우분들께서는 실명으로 연락처를 주신다면 연락드리도록 하겠습니다.

3.15 부정선거로 인한 부마항쟁의 성지인 경남대학교의 이름이 부끄럽지 않도록 행동과 실천으로 보여드리도록 하겠습니다.

앞으로 행보는 투명하게 에브리타임이나, 대자보를 통해 모든 정보를 공개함을 약속드리겠습니다.

언제든지 밝혀지지 않은 진실은 없습니다.

이젠 학우분들에게 진실된 내용을 전할 준비가 끝났습니다.

긴 글 읽어주신 학우분들께 진심으로 감사드립니다."
0|자취생을 위한 국물떡볶이|"안녕하세요 방구석 요리사입니다.
음슴체를 사용할거에욤.
유튜브 뚝딱이형 영상보고 만들었어요.
국물 떡볶이 재료

물 700ml
사리곰탕 스프,후레이크(다 사용!)
진간장 2스푼
고추장 1스푼 (나님은 1큰술 넣고 반큰술 더 넣었음)
고춧가루 2스푼
다진마늘 1스푼
설탕 2스푼

대파 한개
쌀떡 400g
어묵 150g

누락된게 있으나 나머지는 뚝딱이형 레시피를 보자!
댓글에 링크검!!"
0|아니 진짜웃긴게|내 얼굴이더라...
0|논란이 많은데 사실 총학 입장에서는|"계속 무시하면 되지

늘 논란이 있었는데, 점점 잠잠해지다가 결국에는 관심도가 바닥을 치게 되더라

답을 원한다면 계속 두드리는 수밖에 없음.. 에타 내에서만 조지지 말고 현실로도 나와야하고. 에타 밖으로 나오지 않는 의견은 아무리 따봉을 많이 받는다 한들 소수의 의견밖에 안된다고 생각함.

학생회 선거엔 관심이 없지만 에타는 재밌어서 내 짧은 생각을 주저리 써봤다

이미 행동하시는 분들이 계신다면 파이팅입니다"
0|선거결과 내가 진짜 이해가 안가서 그런데|"당선자랑 비당선자 표 바꾸면 원래 표 개수일 것 같은데 어찌생각하냐?
표 바꿔치기한거같은데?
누구동생 할거면 댓 달지말아줘 그냥 정의충이니깐"
0|내 여자친구 특징|"1. 존나 귀여움..아기 사자 같은게 뽀짝거리면서 화낼때 마다 긔여워 죽겟음

2. 배려심 깊음 남을 먼저챙겨줄라고 하는 모습이 마음에 들어왓음

3. 어른스러움 내가 고민상담할때 진지하고 깊게 들어주고 완벽한 답을 도출해줌

4. 게임을 좋아함 먼저 피시방 가자고 하는 여자친구는 처음봤다 치였음

5. 술을 안마심 난 술을 안마시는 사람이라서 술 안마시는 사람 만나길 원햇는데 이렇게 만나게 되네

6. 근데 어디있는지 모르겠음 만나지 못한지 벌써 23년째임"
0|시월제에 대해 안내해드리겠습니다😄|"반갑습니다! 학우 여러분☺️

🤝 37대 필연 동아리연합회 🤝입니다❗️

그 동안 코로나 시국으로 시행하지 못했던 대면 행사가 있어 안내드립니다❗️


바로바로〰동아리 학우분들이 고대하던
🎉시월제🥳 행사가 찾아왔습니다~🙌

<시월제> 관련하여 안내를 드리고자 합니다 !

<시월제> 행사란?
- 중앙동아리가 모여서 매년 해오던 경남대학교 일종의 공연 행사입니다.


🎈날짜 : 11월 26일 금요일, 오후 6시(입장시간 : 5시 30분~)
🎈장소 : 한마관 3층 대강당
🎈다양한 공연과, 상품이 준비되어 있으니 많은 참석 바랍니다☺️

🚨 입장은 2차 접종 완료 후 14일이 지난 '백신 접종완료자'만 입장이 가능합니다.(교육부 코로나19 대응 규정이므로 양해 부탁드립니다!)

🚨 입장 시 안내에 따라, 명단 작성 및 발열체크와 접종완료 확인(COOV 앱 혹은 접종완료 증명서)을 꼭 해주시기 바랍니다.



⚠️ 궁금하신 사항이 있으시면 동아리연합회 페이스북 메시지로 문의 부탁드립니다‼️


만남은 인연❗️ 관계는 노력❗️
반드시 그대와 소중한 만남을 동아리와 함께‼️

🤝 37대 필연 동아리연합회 🤝"
0|결국엔 더럽게 선거준비한 곳이 당선되는구나|"자기라인 홍보(QR)
총대와의 유착관계
경고1회
그저 대단하다

+) 총대도 존나웃김 당선파티 하지말라고 공지해놓고 지들은 당선파티 감 ㅋㅋㅋㅋㅋㅋㅋㅋ"
0|총대의장님 질문 드립니다.|"1. 위드코로나를 시작한 시점에서 전자투표를 가능하게 한 이유가 있나요?
2. 전자투표와 대면 투표의 비율을 알 수 있을까요?
3. 대면 투표의 투표 집계는 언제 어디서 누구랑 했는지 알 수 있을까요?
4. 전자투표 업체 선정은 어디서 하는 건가요?

질문에 답변 하실 마음이 없으시다면 어쩔수 없고 뒷북 친다고 말하시면 할말이 없지만 총대의원회 페이스북 에도 공지 되어 있지않은 내용들인거 같고 말이 많이 나오는거 같아서 괜히 선동 되지 말고 확실히 짚고 넘어가고 싶어서 올립니다!

* 문의 사항은 개인적으로 연락 하라고 되어있지만 겁이나서 개인적으로 연락할 용기도 없고 많은 학우분들이 함께 볼 수 있을거 같아서 에타를 이용합니다"
0|와 총학 당선파티 관련글은 계속 삭제되네|"고소한다느니 쪽지까지 왔다는데
대단하다 진짜.."
0|유착관계보다 연합자체 문제인거지|"총학이랑 단과대 투표는 다른건데
정당정치처럼 같은 연합임을 어필한다?


A 총학후보 지지자가
자연스럽게
A와 연합한 단과대후보를 지지할꺼고

반대로 A단과대후보 지지자가
A총학후보를 지지할 가능성이 높은데


가장 큰 문제는
단과대선거 특성상 후보자 마다 과가 다르고
자연스럽게 특정과가 총학 투표할때 한쪽으로 몰빵 될 가능성이 생긴다는거지(이건 내 예상)




생각보다 큰 문제인데 왜 선거본부에서는 대충 처리했는지 모르겠음
선거는 매년할껀데 앞으로 어떻게 할려고 이러는지;;"
0|당선된분~~^^|중학생 시절과 고등학생 시절에 본인은 어떤 학생이었나요???
0|유착|"진짜 너무싫다 ^^
일 잘할거같은 사람을 뽑아야지
친하다고 뽑고 라인탔다고 뽑는게 말이되나 ㅎㅎ"
0|투표|선배고뭐고 없네 ㅋㅋㅋ 투표안했다닌깐 뭐라하는데 무서워서 살겠냐
0|몇 분 전에 올라온 학생회장 카톡 이미지 글 삭제하지 말지... + 투표하는데 옆에서 지켜보지말자|"멋도 모르는 새내기가 장문으로 욕해서 삭제했던데
신경쓰지마

새내기가 허경영한데 전화온거에 빗대서 욕을 했던데
새내기님 허경영이 지금 전화하는건 문제가 안된다...투표당일날이 아니기 때문에
선거운동을 하던 말던 법적으로 문제 없음 게다가 허경영은 공직자도 신분이 아님

근데 아까 카톡 이미지를 보니까
'투표 당일날'
'학생회장 신분을 이용'해서
선거 당일날 '특정 후보를 정확히 지칭'했고
'인터넷 투표 주소까지 올린걸' 보면
이건 문제가 될 수도 있음

다만 이건 사회적으로 볼때 문제가 되는거고
학내 선거규칙에 문제가 되는지 안 되는지는 모르겠음

그리고
투표하는데 옆에서 지켜본다던지
눈치를 준다던지 하지말자
이 놈들아 너네가 3.15 부정투표를 계승하니..."
0|소견발표회 영상|"https://youtu.be/pepPG-4FHHI

이거 보고 결정하면 될 듯"
0|유착관계|해명은 언제?? 또 그냥 넘어가유?
0|총대의원회 의장 조광호입니다.|"반갑습니다. 총대의원회 의장 조광호입니다.

다름이 아니라 에브리타임을 이용하시는 학우 여러분께 전해드릴 말씀이 있어 글을 작성하게 되었습니다.

현재 2022학년도 학생자치기구 대표자 선거 진행에 있어 후보자와 관련한 사실무근의 게시물이 지속해서 에브리타임에 게시되고 있습니다. 이제까지는 선거에 대한 학우 여러분의 관심이라고 받아들이고 있었으나 금일 에브리타임에서 전혀 확인되지 않은 사실의 게시물들로 인해 기호 불문 모든 후보자들께서 정신적 고통을 호소하고 있습니다.

학우 여러분께서 후보자에 대해 판단하시고 선거에 참여하시는 것은 당연한 권리이나 특정 후보를 비방/비하하고 후보자의 명예를 실추시키는 등의 게시물은 삼가주시면 감사하겠습니다. 후보자 또한 유권자와 함께 존중받아 마땅하며 익명 게시판에서 불특정 다수의 학우들을 선동하고 후보자를 깎아내리는 것은 올바른 선거문화가 아니고 학생자치기구 발전에 도움이 되지 않는다는 점을 강조드리고 싶습니다.

중앙선거관리위원회 및 후보자들은 에브리타임 익명 게시판에서 발생하는 무분별하고 무차별적인 논란에 대하여 대응하지 않을 예정이며, 비방의 정도가 심한 게시물 작성자의 경우 법적 대응을 준비 중에 있습니다.

발생하는 논란들에 대하여 중앙선거관리위원회가 개입하여 해명 또는 입장을 밝힐 경우 유권자들께서 특정 후보에 치우쳐져 판단하실 수 있는 빌미를 제공할 수 있다고 생각하여 대응하지 않는 내용이니 학우 여러분의 많은 양해 부탁드리겠습니다."
0|유착관계|해명 언제함?? 또 묻어가나?? 궁궁행
0|여친있으신 남자분도 자궁경부암 예방주사 맞으세요|"자궁경부암 주사가 여자만 맞는다고 착각하시는 분들이 많으신데
자궁경부암의 90%는 성관계를 통해 바이러스에 감염되어 발생한다고 해요.
여자친구랑 손잡고 자궁경부암 주사 맞으러 같이 가자고 해보세요.
금전적 문제나 주사를 무서워한다는 이유가 아니고서야 안좋아할 여자친구는
없을겁니다.



.
.
.
.
.
.
.
.



논란의 여지가 많아 추가로 글을 남깁니다.

여자를 위해 남자가 희생하란 말이 아닙니다. 본래 글의 취지는 자궁경부암 예방주사를 보통 여성만 맞는 예방주사라고 알고 있는 경우가 많기 때문에 남성도 함께 맞을 수 있다는 걸 알려드리고자 했던 글입니다.

보통 남성분들은 자궁경부암 예방주사에 대해 잘 모르시기 때문에
이 글을 통해 사실을 알고 여자친구분이 계신다면 함께 주사접종을 하시라,
그렇다면 여자친구도 남자친구 본인도 성병을 예방하실 수 있으니 좋으실 것이다. 이런 말이었는데 간략하게 글을 쓰고자 위 글의 내용을 생략하여 제 글이 남성분들에게 강요로 느껴지시고 병의 원인이 남성의 탓으로 돌리는 글인 것처럼 혼란을 야기해 드렸다면 우선 죄송하다는 말씀드립니다.

글에서 남녀 갈등과 차별을 유발할 수 있는 부분이 있으면 댓글로 직접 저에게 해당 부분은 오해의 소지가 있으니 수정해달라 요청해 주세요.

비판과 비난은 엄연히 다른 단어입니다. 비판은 적극 수용하겠습니다.

익2 님께서 말씀하신 ""정말로 여자친구를 사랑한다면""이라는 부분은 오해의 소지가 있음에 따라 삭제하였습니다.

더 이상 비난의 글을 댓글과 대댓글에 달며 혼란을 야기하지 말아주세요.
--------------------------------------------------------
자궁경부암 예방주사와 관련하여 설명드리겠습니다.

HPV 바이러스는 남녀 모두가 걸릴 수 있는 바이러스이고 성접촉으로 인해
여성이 남성에게, 남성이 여성에게 모두 옮길 수 있습니다.

남성만이 병을 옮기는 것이 절대 아닙니다.

여성은 대표적으로 자궁경부암이,
남성은 대표적으로 음경암, 항문, 구강 암 등에 걸릴 수 있습니다.

자궁경부암 예방주사는 암에 걸릴 것을 예방하는 효과가 맞지 않는 것에 비해 높기 때문에 맞는 것이지 예방주사를 맞지 않는다고 해서 무조건 암에 걸린다는 말이 아니에요.

본문 글의 마지막에 적어놓았듯이 금전적 문제 혹은 주사에 관한 공포가 있어 접종을 꺼리시거나 부작용이 우려되시는 분들은 자궁경부암 예방주사를 맞지 않으셔도 됩니다.

자궁경부암 예방 주사를 맞으면 예방 효과에 좋으니 맞아 보라는 것이지
반드시 맞아야 하는 것은 아닙니다.

이 글을 읽으시는 여러분들의 나이대에 자궁경부암 예방주사 접종 비용은 유료이고 (여성의 경우 만12세 여성청소년 무료접종)고가이기 때문에 많은 분들이 부담을 느끼는 것이 사실입니다.

주사에 관한 부작용이나 금액에 관해서는 댓글에서 묻지 마시고
병원을 방문하거나 전화문의 하셔서 본인이 직접 의사 선생님과 상담하시길 권장 드립니다. 저는 의사가 아니니까요.

이 글은 ""자궁경부암 예방주사는 여성만이 맞는 주사다""라는 잘못된 인식을 개선하고 예방주사를 권유하는 글이지 강요하는 글이 아님을 알려드립니다.

자궁경부암 예방주사 접종은 글을 읽으시는 여러분 본인의 '선택'입니다.

가볍게 쓴글인데 어쩌다보니 추가적인 설명을통해 길어진 글
읽어주셔서 감사합니다.

2021. 11. 24. 수. 오후 6:52 수정."
